session_id,prefix_len,label,session_length_so_far,unique_nodes,unique_node_ratio,revisit_ratio,repeated_path_ratio,repeated_transition_ratio,backtrack_count,self_loop_ratio,mean_depth,leaf_visit_ratio,out_degree_mean,mean_hop_distance,far_jump_ratio,mean_delta_t,std_delta_t,burstiness,low_latency_ratio,error_rate,user_agent_switch_rate,category_switch_rate,transition_entropy,normalized_transition_entropy,category_entropy,normalized_category_entropy,node_entropy,normalized_node_entropy,navigation_entropy_score
sess_1ac1c0048e1e_000,5,human,5.0,4.0,0.8,0.19999999999999996,0.2,0.0,1.0,0.0,0.8,0.0,8.2,1.0,0.0,5.25,0.82915619758885,-0.7272133925699378,0.0,0.0,0.0,0.75,2.0,1.0,1.5219280948873621,0.9602297178607612,1.9219280948873623,0.9609640474436811,0.7518246043151584
sess_1ac1c0048e1e_000,10,human,10.0,5.0,0.5,0.5,0.5,0.2222222222222222,5.0,0.0,1.1,0.0,9.6,1.0,0.0,5.444444444444445,1.4989708403591158,-0.5682324104566291,0.0,0.0,0.0,0.3333333333333333,2.725480556997868,0.9708357627258161,1.1567796494470395,0.7298466991620975,2.1219280948873624,0.9138646883853215,0.6053968276045014
sess_1ac1c0048e1e_000,15,human,15.0,9.0,0.6,0.4,0.4,0.14285714285714285,6.0,0.0,1.4666666666666666,0.0,7.933333333333334,1.0,0.0,4.928571428571429,1.533636468113135,-0.5253521729314938,0.0,0.0,0.0,0.2857142857142857,3.521640636343319,0.9823368126263248,1.4256051990169436,0.7128025995084718,2.973557262275185,0.9380528753589501,0.6175834892535852
sess_1ac1c0048e1e_000,20,human,20.0,11.0,0.55,0.44999999999999996,0.45,0.15789473684210525,8.0,0.05263157894736842,1.35,0.0,9.95,0.9473684210526315,0.0,5.105263157894737,1.8323047563714958,-0.4717731692100362,0.0,0.0,0.0,0.2631578947368421,3.9321380397593733,0.9830345099398433,1.8804820237218407,0.8098795254954111,3.284183719779189,0.9493419965540062,0.631682625370558
sess_1be19f17a129_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.8086591668108979
sess_1be19f17a129_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,7.2,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7318856189774724
sess_1be19f17a129_000,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,5.5,1.0,0.0,0.4444444444444444,0.49690399499995325,0.055728090000841224,1.0,0.0,0.0,0.1111111111111111,3.169925001442312,1.0,0.4689955935892812,0.4689955935892812,3.321928094887362,1.0,0.6548929763844389
sess_1d1d7c3ae8dd_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.666666666666667,1.0,0.0,1.5,0.5,-0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.758659166810898
sess_1d1d7c3ae8dd_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,9.8,1.0,0.0,1.5,0.5,-0.5,0.5,0.0,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7479947041435855
sess_1d1d7c3ae8dd_000,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,8.6,1.0,0.0,1.2222222222222223,0.6285393610547089,-0.3207776012490746,0.6666666666666666,0.0,0.0,0.3333333333333333,3.169925001442312,1.0,1.8464393446710154,0.9232196723355077,3.321928094887362,1.0,0.7525661743421941
sess_1d1d7c3ae8dd_000,15,bot,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,0.0,7.0,1.0,0.0,1.2857142857142858,0.5890150893739515,-0.371626542795033,0.6428571428571429,0.0,0.0,0.21428571428571427,3.8073549220576055,1.0000000000000004,1.5546097612655667,0.7773048806327834,3.906890595608518,0.9999999999999998,0.7004411789899107
sess_1d5bbdfa22d8_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.666666666666667,1.0,0.0,1.5,0.5,-0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.758659166810898
sess_1d5bbdfa22d8_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,7.2,1.0,0.0,1.25,0.4330127018922193,-0.4854314511050558,0.75,0.0,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7494515590330799
sess_1d5bbdfa22d8_000,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,8.6,1.0,0.0,1.4444444444444444,0.49690399499995325,-0.48808365885913385,0.5555555555555556,0.0,0.0,0.3333333333333333,3.169925001442312,1.0,1.8464393446710154,0.9232196723355077,3.321928094887362,1.0,0.7358355685811881
sess_1d5bbdfa22d8_000,15,bot,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,0.0,7.0,1.0,0.0,1.3571428571428572,0.47915742374995496,-0.4781273752057721,0.6428571428571429,0.0,0.0,0.21428571428571427,3.8073549220576055,1.0000000000000004,1.5546097612655667,0.7773048806327834,3.906890595608518,0.9999999999999998,0.6897910957488367
sess_1d5bbdfa22d8_000,20,bot,20.0,19.0,0.95,0.050000000000000044,0.05,0.0,0.0,0.0,1.8,0.0,7.35,1.0,0.0,1.3157894736842106,0.5668594533825794,-0.3978065211916495,0.631578947368421,0.0,0.0,0.2631578947368421,4.247927513443583,0.9999999999999996,1.6804820237218405,0.8402410118609203,4.221928094887362,0.9938795051295151,0.7102412344635453
sess_1d91c0ff4e02_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,10.666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.584962500721156,1.0,1.584962500721156,1.0,0.9
sess_1d91c0ff4e02_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,9.8,1.0,0.0,0.75,0.4330127018922193,-0.26794919243112275,1.0,0.0,0.0,1.0,2.0,1.0,2.321928094887362,1.0,2.321928094887362,1.0,0.8732050807568877
sess_1d91c0ff4e02_000,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,8.1,1.0,0.0,0.6666666666666666,0.4714045207910317,-0.17157287525380988,1.0,0.0,0.0,0.5555555555555556,3.169925001442312,1.0,1.7709505944546688,0.7627069065377662,3.321928094887362,1.0,0.7687174271155056
sess_1d91c0ff4e02_000,15,bot,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,6.933333333333334,1.0,0.0,0.6428571428571429,0.47915742374995496,-0.1458980337503155,1.0,0.0,0.0,0.5714285714285714,3.8073549220576055,1.0000000000000004,1.822815600352516,0.7850439487623072,3.906890595608518,0.9999999999999998,0.7781332720917158
sess_1d91c0ff4e02_000,20,bot,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,6.25,1.0,0.0,0.6842105263157895,0.464829519280413,-0.19092546676347236,1.0,0.0,0.0,0.42105263157894735,4.247927513443583,0.9999999999999996,1.6783898247235196,0.7228431528173309,4.321928094887363,1.0,0.738633978623961
sess_202954396d83_000,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,8.0,2.0,-0.6,0.0,0.0,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.748659166810898
sess_202954396d83_000,5,human,5.0,3.0,0.6,0.4,0.4,0.25,2.0,0.0,1.2,0.0,9.2,1.0,0.0,6.75,2.165063509461097,-0.5142909510036744,0.0,0.0,0.0,0.25,1.5,0.9463946303571862,0.7219280948873623,0.7219280948873623,1.5219280948873621,0.9602297178607612,0.6043749129842608
sess_202954396d83_000,10,human,10.0,5.0,0.5,0.5,0.5,0.3333333333333333,5.0,0.0,1.3,0.0,11.2,1.0,0.0,6.333333333333333,1.632993161855452,-0.5900260520726365,0.0,0.0,0.0,0.1111111111111111,2.5032583347756456,0.9683925140412224,0.4689955935892812,0.4689955935892812,2.2464393446710154,0.9674887648835616,0.516980934389626
sess_24f5c11a90ad_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.8086591668108979
sess_24f5c11a90ad_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,7.2,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7318856189774724
sess_26de54492863_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.666666666666667,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7086591668108979
sess_26de54492863_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,7.2,1.0,0.0,0.75,0.4330127018922193,-0.26794919243112275,1.0,0.0,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7711997849004731
sess_26de54492863_000,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,7.6,1.0,0.0,0.7777777777777778,0.41573970964154905,-0.30333704529042343,1.0,0.0,0.0,0.5555555555555556,3.169925001442312,1.0,1.295461844238322,0.8173454221465103,3.321928094887362,1.0,0.7664687132335931
sess_26de54492863_000,15,bot,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,0.0,7.933333333333334,1.0,0.0,0.7857142857142857,0.4103259033241449,-0.3138593383654928,1.0,0.0,0.0,0.6428571428571429,3.8073549220576055,1.0000000000000004,1.272905595320056,0.8031140135750123,3.906890595608518,0.9999999999999998,0.7756654403070247
sess_26de54492863_000,20,bot,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,7.3,1.0,0.0,0.7368421052631579,0.44034738238635557,-0.25186660770205427,1.0,0.0,0.0,0.5789473684210527,4.247927513443583,0.9999999999999996,1.1883763717345073,0.7497820113685955,4.321928094887363,1.0,0.7616118467666715
sess_275731bca532_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.8086591668108979
sess_275731bca532_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,7.2,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7318856189774724
sess_275731bca532_000,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,5.5,1.0,0.0,0.5555555555555556,0.49690399499995325,-0.05572809000084126,1.0,0.0,0.0,0.1111111111111111,3.169925001442312,1.0,0.4689955935892812,0.4689955935892812,3.321928094887362,1.0,0.6548929763844389
sess_27db069a5887_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,10.666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.584962500721156,1.0,1.584962500721156,1.0,0.9
sess_27db069a5887_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,9.8,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.321928094887362,1.0,2.321928094887362,1.0,0.9
sess_27db069a5887_000,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,8.1,1.0,0.0,0.5555555555555556,0.49690399499995325,-0.05572809000084126,1.0,0.0,0.0,0.5555555555555556,3.169925001442312,1.0,1.7709505944546688,0.7627069065377662,3.321928094887362,1.0,0.7803019056408025
sess_27db069a5887_000,15,bot,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,6.933333333333334,1.0,0.0,0.5714285714285714,0.4948716593053935,-0.07179676972449081,1.0,0.0,0.0,0.5714285714285714,3.8073549220576055,1.0000000000000004,1.822815600352516,0.7850439487623072,3.906890595608518,0.9999999999999998,0.7855433984942982
sess_27db069a5887_000,20,bot,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,6.25,1.0,0.0,0.5789473684210527,0.49372797471825575,-0.07944565356876061,1.0,0.0,0.0,0.42105263157894735,4.247927513443583,0.9999999999999996,1.6783898247235196,0.7228431528173309,4.321928094887363,1.0,0.7497819599434321
sess_29c307e87b7b_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.8086591668108979
sess_29c307e87b7b_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,7.2,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,2.321928094887362,1.0,0.7318856189774724
sess_2a24a053a106_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.666666666666667,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7086591668108979
sess_2a24a053a106_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,7.2,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.6979947041435854
sess_2a24a053a106_000,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,8.2,1.0,0.0,1.1111111111111112,0.31426968052735443,-0.5590375815769153,0.8888888888888888,0.0,0.0,0.3333333333333333,3.169925001442312,1.0,1.8464393446710154,0.9232196723355077,3.321928094887362,1.0,0.72874017630941
sess_2a24a053a106_000,15,bot,15.0,13.0,0.8666666666666667,0.1333333333333333,0.13333333333333333,0.0,0.0,0.0,1.6666666666666667,0.0,8.333333333333334,1.0,0.0,1.2142857142857142,0.4103259033241449,-0.4948627735066681,0.7857142857142857,0.0,0.0,0.35714285714285715,3.8073549220576055,1.0000000000000004,1.8256051990169437,0.9128025995084719,3.640223928941851,0.9837273962594126,0.7166456711224563
sess_2a24a053a106_000,20,bot,20.0,16.0,0.8,0.19999999999999996,0.2,0.0,0.0,0.0,1.6,0.0,9.3,1.0,0.0,1.263157894736842,0.44034738238635557,-0.48301025150917737,0.7368421052631579,0.0,0.0,0.3157894736842105,4.247927513443583,0.9999999999999996,1.7762976257251988,0.8881488128625994,3.884183719779189,0.9710459299447972,0.6966971584742336
sess_2e0775164331_000,3,bot,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,10.666666666666666,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.584962500721156,1.0,1.584962500721156,1.0,0.9
sess_2e0775164331_000,5,bot,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,9.8,1.0,0.0,0.75,0.4330127018922193,-0.26794919243112275,1.0,0.0,0.0,1.0,2.0,1.0,2.321928094887362,1.0,2.321928094887362,1.0,0.8732050807568877
sess_2e0775164331_000,10,bot,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,8.1,1.0,0.0,0.6666666666666666,0.4714045207910317,-0.17157287525380988,1.0,0.0,0.0,0.5555555555555556,3.169925001442312,1.0,1.7709505944546688,0.7627069065377662,3.321928094887362,1.0,0.7687174271155056
