session_id,timestamp,path,delta_t,label,page_category,referrer,user_agent,status_code,client_key,ip,method,body_bytes_sent
sess_f2cf22f66ea6_000,1776032439.0,/articles.html,2.0,human,articles.html,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-003",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-003",127.0.0.1,GET,4963
sess_13522b272c42_000,1776032440.0,/about.html,0.0,human,about.html,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,4908
sess_13522b272c42_000,1776032440.0,/index.html,0.0,human,index.html,/about.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,9797
sess_13522b272c42_000,1776032441.0,/articles.html,1.0,human,articles.html,/about.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,4963
sess_13522b272c42_000,1776032442.0,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,1.0,human,pages,/articles.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,5096
sess_13522b272c42_000,1776032444.0,/articles.html,2.0,human,articles.html,/pages/articles/early-bot-detection-why-navigation-patterns-matter.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,4963
sess_13522b272c42_000,1776032445.0,/index.html,1.0,human,index.html,/articles.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,9797
sess_13522b272c42_000,1776032446.0,/contact.html,1.0,human,contact.html,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,4759
sess_13522b272c42_000,1776032448.0,/about.html,2.0,human,about.html,/contact.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,4908
sess_13522b272c42_000,1776032449.0,/about.html,1.0,human,about.html,/about.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,4908
sess_13522b272c42_000,1776032450.0,/articles.html,1.0,human,articles.html,/about.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,4963
sess_13522b272c42_000,1776032451.0,/about.html,1.0,human,about.html,/pages/articles/designing-websites-for-behavioral-security-research.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,4908
sess_13522b272c42_000,1776032451.0,/pages/articles/designing-websites-for-behavioral-security-research.html,0.0,human,pages,/articles.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-004",127.0.0.1,GET,5274
sess_c9402fe4e307_000,1776032494.0,/about.html,0.0,human,about.html,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",127.0.0.1,GET,4908
sess_c9402fe4e307_000,1776032494.0,/index.html,0.0,human,index.html,/about.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",127.0.0.1,GET,9797
sess_c9402fe4e307_000,1776032495.0,/contact.html,1.0,human,contact.html,/about.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",127.0.0.1,GET,4759
sess_c9402fe4e307_000,1776032496.0,/contact.html,1.0,human,contact.html,/contact.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",127.0.0.1,GET,4759
sess_c9402fe4e307_000,1776032498.0,/contact.html,2.0,human,contact.html,/contact.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",127.0.0.1,GET,4759
sess_c9402fe4e307_000,1776032499.0,/cart.html,1.0,human,cart.html,/contact.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-008",127.0.0.1,GET,4448
sess_f7eabefe29aa_000,1776032523.0,/index.html,0.0,human,index.html,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",127.0.0.1,GET,9797
sess_f7eabefe29aa_000,1776032524.0,/about.html,1.0,human,about.html,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",127.0.0.1,GET,4908
sess_f7eabefe29aa_000,1776032526.0,/contact.html,2.0,human,contact.html,/about.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",127.0.0.1,GET,4759
sess_f7eabefe29aa_000,1776032528.0,/products.html,2.0,human,products.html,/contact.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",127.0.0.1,GET,3803
sess_f7eabefe29aa_000,1776032529.0,/articles.html,1.0,human,articles.html,/products.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",127.0.0.1,GET,4963
sess_f7eabefe29aa_000,1776032530.0,/pages/articles/honeypots-in-modern-web-applications.html,1.0,human,pages,/articles.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",127.0.0.1,GET,5031
sess_f7eabefe29aa_000,1776032531.0,/pages/articles/honeypots-in-modern-web-applications.html,1.0,human,pages,/pages/products/hydra-node-x.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",127.0.0.1,GET,5031
sess_f7eabefe29aa_000,1776032531.0,/pages/products/hydra-node-x.html,0.0,human,pages,/pages/articles/honeypots-in-modern-web-applications.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",127.0.0.1,GET,6874
sess_f7eabefe29aa_000,1776032532.0,/pages/products/puremesh-filter.html,1.0,human,pages,/pages/articles/honeypots-in-modern-web-applications.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 LabSession/human-012",127.0.0.1,GET,6896
sess_3bd641968d68_000,1776032408.0,/index.html,0.0,human,index.html,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",127.0.0.1,GET,9797
sess_3bd641968d68_000,1776032408.0,/products.html,0.0,human,products.html,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",127.0.0.1,GET,3803
sess_3bd641968d68_000,1776032409.0,/about.html,1.0,human,about.html,/products.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",127.0.0.1,GET,4908
sess_3bd641968d68_000,1776032411.0,/cart.html,2.0,human,cart.html,/about.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",127.0.0.1,GET,4448
sess_3bd641968d68_000,1776032411.0,/index.html,0.0,human,index.html,/cart.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",127.0.0.1,GET,9797
sess_3bd641968d68_000,1776032412.0,/cart.html,1.0,human,cart.html,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-001",127.0.0.1,GET,4448
sess_2fca19919f8a_000,1776032413.0,/index.html,0.0,human,index.html,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",127.0.0.1,GET,9797
sess_2fca19919f8a_000,1776032414.0,/faq.html,1.0,human,faq.html,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",127.0.0.1,GET,4437
sess_2fca19919f8a_000,1776032416.0,/index.html,2.0,human,index.html,/faq.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",127.0.0.1,GET,9797
sess_2fca19919f8a_000,1776032417.0,/faq.html,1.0,human,faq.html,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",127.0.0.1,GET,4437
sess_2fca19919f8a_000,1776032418.0,/contact.html,1.0,human,contact.html,/faq.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",127.0.0.1,GET,4759
sess_2fca19919f8a_000,1776032420.0,/articles.html,2.0,human,articles.html,/contact.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",127.0.0.1,GET,4963
sess_2fca19919f8a_000,1776032421.0,/faq.html,1.0,human,faq.html,/articles.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",127.0.0.1,GET,4437
sess_2fca19919f8a_000,1776032423.0,/index.html,2.0,human,index.html,/faq.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",127.0.0.1,GET,9797
sess_2fca19919f8a_000,1776032424.0,/products.html,1.0,human,products.html,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",127.0.0.1,GET,3803
sess_2fca19919f8a_000,1776032425.0,/contact.html,1.0,human,contact.html,/products.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-002",127.0.0.1,GET,4759
sess_78d9a9dc1867_000,1776032468.0,/index.html,0.0,human,index.html,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-006",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-006",127.0.0.1,GET,9797
sess_78d9a9dc1867_000,1776032469.0,/pages/products/flow-guard-mini.html,1.0,human,pages,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-006",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-006",127.0.0.1,GET,6897
sess_78d9a9dc1867_000,1776032471.0,/cart.html,2.0,human,cart.html,/pages/products/flow-guard-mini.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-006",200,"ip_ua:127.0.0.1|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edg/135.0.0.0 Safari/537.36 LabSession/human-006",127.0.0.1,GET,4448
